sku,name,price,description,is_in_stock,ADVERTISER CATEGORY
TTTL.SGRY.SGRY.SGRY-8,Tippy Toe &rsquo;n Twist Legging-Spanish Grey Helix-8,120,"Your new BFF — every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. You’re all leg in this super slimming yoga legging.  Look sleek & sexy in any pose you strike.",1,yoga apparel
TTTL.SGRY.SGRY.SGRY-10,Tippy Toe &rsquo;n Twist Legging-Spanish Grey Helix-10,120,"Your new BFF — every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. You’re all leg in this super slimming yoga legging.  Look sleek & sexy in any pose you strike.",1,yoga apparel
TTTL.SGRY.SGRY.SGRY-12,Tippy Toe &rsquo;n Twist Legging-Spanish Grey Helix-12,120,"Your new BFF — every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. You’re all leg in this super slimming yoga legging.  Look sleek & sexy in any pose you strike.",1,yoga apparel
FETNK.MVRM.MVRM.VRM-2,Free & Easy Tank-Mosaic Vermelho-2,56,"The Free & Easy Tank for yoga features a breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of what’s underneath (a bright strappy sports bra, perhaps?)…without giving too much away. Don’t worry about the fit of this tank. Expect effortless, Free & Easy style.
",0,yoga apparel
FETNK.MVRM.MVRM.VRM-4,Free & Easy Tank-Mosaic Vermelho-4,56,"The Free & Easy Tank for yoga features a breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of what’s underneath (a bright strappy sports bra, perhaps?)…without giving too much away. Don’t worry about the fit of this tank. Expect effortless, Free & Easy style.
",0,yoga apparel
FETNK.MVRM.MVRM.VRM-6,Free & Easy Tank-Mosaic Vermelho-6,56,"The Free & Easy Tank for yoga features a breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of what’s underneath (a bright strappy sports bra, perhaps?)…without giving too much away. Don’t worry about the fit of this tank. Expect effortless, Free & Easy style.
",0,yoga apparel
FETNK.MVRM.MVRM.VRM-8,Free & Easy Tank-Mosaic Vermelho-8,56,"The Free & Easy Tank for yoga features a breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of what’s underneath (a bright strappy sports bra, perhaps?)…without giving too much away. Don’t worry about the fit of this tank. Expect effortless, Free & Easy style.
",0,yoga apparel
FETNK.MVRM.MVRM.VRM-10,Free & Easy Tank-Mosaic Vermelho-10,56,"The Free & Easy Tank for yoga features a breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of what’s underneath (a bright strappy sports bra, perhaps?)…without giving too much away. Don’t worry about the fit of this tank. Expect effortless, Free & Easy style.
",0,yoga apparel
FETNK.MVRM.MVRM.VRM-12,Free & Easy Tank-Mosaic Vermelho-12,56,"The Free & Easy Tank for yoga features a breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of what’s underneath (a bright strappy sports bra, perhaps?)…without giving too much away. Don’t worry about the fit of this tank. Expect effortless, Free & Easy style.
",1,yoga apparel
TMT.KOEL.KOEL.KOEL-2,Tickle Me Tank-Koel Blue-2,72,So light and airy you could wear it all day long. Soft breathable technical Auro mesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Yoga/Barre class or when taking that walk in the park.,0,yoga apparel
TMT.KOEL.KOEL.KOEL-4,Tickle Me Tank-Koel Blue-4,72,So light and airy you could wear it all day long. Soft breathable technical Auro mesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Yoga/Barre class or when taking that walk in the park.,0,yoga apparel
TMT.KOEL.KOEL.KOEL-6,Tickle Me Tank-Koel Blue-6,72,So light and airy you could wear it all day long. Soft breathable technical Auro mesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Yoga/Barre class or when taking that walk in the park.,1,yoga apparel
TMT.KOEL.KOEL.KOEL-8,Tickle Me Tank-Koel Blue-8,72,So light and airy you could wear it all day long. Soft breathable technical Auro mesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Yoga/Barre class or when taking that walk in the park.,1,yoga apparel
TMT.KOEL.KOEL.KOEL-10,Tickle Me Tank-Koel Blue-10,72,So light and airy you could wear it all day long. Soft breathable technical Auro mesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Yoga/Barre class or when taking that walk in the park.,1,yoga apparel
TMT.KOEL.KOEL.KOEL-12,Tickle Me Tank-Koel Blue-12,72,So light and airy you could wear it all day long. Soft breathable technical Auro mesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Yoga/Barre class or when taking that walk in the park.,1,yoga apparel
UMPT.MVRM.MVRM.VRM-2,UP-TO-THE-MINUTE PINNACLE TEE-Mosaic Vermelho-2,85,"The Up-To-The-Minute Long Sleeve Pinnacle Tee is designed to keep up with you and your ever-changing schedule.  We made this top for those days when there’s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic yoga tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",0,yoga apparel
UMPT.MVRM.MVRM.VRM-4,UP-TO-THE-MINUTE PINNACLE TEE-Mosaic Vermelho-4,85,"The Up-To-The-Minute Long Sleeve Pinnacle Tee is designed to keep up with you and your ever-changing schedule.  We made this top for those days when there’s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic yoga tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",0,yoga apparel
UMPT.MVRM.MVRM.VRM-6,UP-TO-THE-MINUTE PINNACLE TEE-Mosaic Vermelho-6,85,"The Up-To-The-Minute Long Sleeve Pinnacle Tee is designed to keep up with you and your ever-changing schedule.  We made this top for those days when there’s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic yoga tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMPT.MVRM.MVRM.VRM-8,UP-TO-THE-MINUTE PINNACLE TEE-Mosaic Vermelho-8,85,"The Up-To-The-Minute Long Sleeve Pinnacle Tee is designed to keep up with you and your ever-changing schedule.  We made this top for those days when there’s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic yoga tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMPT.MVRM.MVRM.VRM-10,UP-TO-THE-MINUTE PINNACLE TEE-Mosaic Vermelho-10,85,"The Up-To-The-Minute Long Sleeve Pinnacle Tee is designed to keep up with you and your ever-changing schedule.  We made this top for those days when there’s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic yoga tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",0,yoga apparel
UMPT.MVRM.MVRM.VRM-12,UP-TO-THE-MINUTE PINNACLE TEE-Mosaic Vermelho-12,85,"The Up-To-The-Minute Long Sleeve Pinnacle Tee is designed to keep up with you and your ever-changing schedule.  We made this top for those days when there’s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic yoga tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
RJTCRP.KOEL.KOEL.KOEL-2,Run Jump &rsquo;n Twist Crop-Koel Blue-2,108,"Run Faster. Jump Higher. Play harder. Whatever your game is, this yoga crop instantly transforms you into a stunning vision of curves and strength. So no matter what you’re getting into you’ll look good getting there.",0,yoga apparel
RJTCRP.KOEL.KOEL.KOEL-4,Run Jump &rsquo;n Twist Crop-Koel Blue-4,108,"Run Faster. Jump Higher. Play harder. Whatever your game is, this yoga crop instantly transforms you into a stunning vision of curves and strength. So no matter what you’re getting into you’ll look good getting there.",0,yoga apparel
RJTCRP.KOEL.KOEL.KOEL-6,Run Jump &rsquo;n Twist Crop-Koel Blue-6,108,"Run Faster. Jump Higher. Play harder. Whatever your game is, this yoga crop instantly transforms you into a stunning vision of curves and strength. So no matter what you’re getting into you’ll look good getting there.",1,yoga apparel
RJTCRP.KOEL.KOEL.KOEL-8,Run Jump &rsquo;n Twist Crop-Koel Blue-8,108,"Run Faster. Jump Higher. Play harder. Whatever your game is, this yoga crop instantly transforms you into a stunning vision of curves and strength. So no matter what you’re getting into you’ll look good getting there.",0,yoga apparel
RJTCRP.KOEL.KOEL.KOEL-10,Run Jump &rsquo;n Twist Crop-Koel Blue-10,108,"Run Faster. Jump Higher. Play harder. Whatever your game is, this yoga crop instantly transforms you into a stunning vision of curves and strength. So no matter what you’re getting into you’ll look good getting there.",1,yoga apparel
RJTCRP.KOEL.KOEL.KOEL-12,Run Jump &rsquo;n Twist Crop-Koel Blue-12,108,"Run Faster. Jump Higher. Play harder. Whatever your game is, this yoga crop instantly transforms you into a stunning vision of curves and strength. So no matter what you’re getting into you’ll look good getting there.",1,yoga apparel
RJTCRP.SGRY.SGRY.SGRY-2,Run Jump &rsquo;n Twist Crop-Spanish Grey-2,108,"Run Faster. Jump Higher. Play harder. Whatever your game is, this yoga crop instantly transforms you into a stunning vision of curves and strength. So no matter what you’re getting into you’ll look good getting there.",0,yoga apparel
RJTCRP.SGRY.SGRY.SGRY-4,Run Jump &rsquo;n Twist Crop-Spanish Grey-4,108,"Run Faster. Jump Higher. Play harder. Whatever your game is, this yoga crop instantly transforms you into a stunning vision of curves and strength. So no matter what you’re getting into you’ll look good getting there.",0,yoga apparel
RJTCRP.SGRY.SGRY.SGRY-6,Run Jump &rsquo;n Twist Crop-Spanish Grey-6,108,"Run Faster. Jump Higher. Play harder. Whatever your game is, this yoga crop instantly transforms you into a stunning vision of curves and strength. So no matter what you’re getting into you’ll look good getting there.",0,yoga apparel
RJTCRP.SGRY.SGRY.SGRY-8,Run Jump &rsquo;n Twist Crop-Spanish Grey-8,108,"Run Faster. Jump Higher. Play harder. Whatever your game is, this yoga crop instantly transforms you into a stunning vision of curves and strength. So no matter what you’re getting into you’ll look good getting there.",0,yoga apparel
RJTCRP.SGRY.SGRY.SGRY-10,Run Jump &rsquo;n Twist Crop-Spanish Grey-10,108,"Run Faster. Jump Higher. Play harder. Whatever your game is, this yoga crop instantly transforms you into a stunning vision of curves and strength. So no matter what you’re getting into you’ll look good getting there.",0,yoga apparel
RJTCRP.SGRY.SGRY.SGRY-12,Run Jump &rsquo;n Twist Crop-Spanish Grey-12,108,"Run Faster. Jump Higher. Play harder. Whatever your game is, this yoga crop instantly transforms you into a stunning vision of curves and strength. So no matter what you’re getting into you’ll look good getting there.",0,yoga apparel
BALLEG.KOEL.SGRY.KOEL-2,Ballerina Legging (Reversible)-Koel Blue / Spanish Grey-2,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina yoga legging. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing every time you step out in them.",0,yoga apparel
BALLEG.KOEL.SGRY.KOEL-4,Ballerina Legging (Reversible)-Koel Blue / Spanish Grey-4,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina yoga legging. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing every time you step out in them.",1,yoga apparel
BALLEG.KOEL.SGRY.KOEL-6,Ballerina Legging (Reversible)-Koel Blue / Spanish Grey-6,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina yoga legging. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing every time you step out in them.",1,yoga apparel
BALLEG.KOEL.SGRY.KOEL-8,Ballerina Legging (Reversible)-Koel Blue / Spanish Grey-8,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina yoga legging. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing every time you step out in them.",1,yoga apparel
BALLEG.KOEL.SGRY.KOEL-10,Ballerina Legging (Reversible)-Koel Blue / Spanish Grey-10,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina yoga legging. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing every time you step out in them.",1,yoga apparel
BALLEG.KOEL.SGRY.KOEL-12,Ballerina Legging (Reversible)-Koel Blue / Spanish Grey-12,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina yoga legging. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing every time you step out in them.",0,yoga apparel
MRSB.KOEL.KOEL.KOEL-2,My Stripey Racer Back-Koel Blue-2,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in – you will not look back after you try on your Stripey Racer Back.,0,yoga apparel
MRSB.KOEL.KOEL.KOEL-4,My Stripey Racer Back-Koel Blue-4,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in – you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MRSB.KOEL.KOEL.KOEL-6,My Stripey Racer Back-Koel Blue-6,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in – you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MRSB.KOEL.KOEL.KOEL-8,My Stripey Racer Back-Koel Blue-8,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in – you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MRSB.KOEL.KOEL.KOEL-10,My Stripey Racer Back-Koel Blue-10,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in – you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MRSB.KOEL.KOEL.KOEL-12,My Stripey Racer Back-Koel Blue-12,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in – you will not look back after you try on your Stripey Racer Back.,0,yoga apparel
MSRB.SGRY.SGRY.SGRY-2,My Stripey Racer Back-Spanish Grey-2,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in – you will not look back after you try on your Stripey Racer Back.,0,yoga apparel
MSRB.SGRY.SGRY.SGRY-4,My Stripey Racer Back-Spanish Grey-4,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in – you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MSRB.SGRY.SGRY.SGRY-6,My Stripey Racer Back-Spanish Grey-6,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in – you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MSRB.SGRY.SGRY.SGRY-8,My Stripey Racer Back-Spanish Grey-8,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in – you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MSRB.SGRY.SGRY.SGRY-10,My Stripey Racer Back-Spanish Grey-10,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in – you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MSRB.SGRY.SGRY.SGRY-12,My Stripey Racer Back-Spanish Grey-12,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in – you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MRB.KOEL.KOEL.KOEL-2,My Racer Back-Koel Blue-2,46,"Fabric, Fit, Function. This racer back yoga tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",0,yoga apparel
MRB.KOEL.KOEL.KOEL-4,My Racer Back-Koel Blue-4,46,"Fabric, Fit, Function. This racer back yoga tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",0,yoga apparel
MRB.KOEL.KOEL.KOEL-6,My Racer Back-Koel Blue-6,46,"Fabric, Fit, Function. This racer back yoga tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",0,yoga apparel
MRB.KOEL.KOEL.KOEL-8,My Racer Back-Koel Blue-8,46,"Fabric, Fit, Function. This racer back yoga tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",0,yoga apparel
MRB.KOEL.KOEL.KOEL-10,My Racer Back-Koel Blue-10,46,"Fabric, Fit, Function. This racer back yoga tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",0,yoga apparel
MRB.KOEL.KOEL.KOEL-12,My Racer Back-Koel Blue-12,46,"Fabric, Fit, Function. This racer back yoga tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",0,yoga apparel
BJT,Bonjour Tee,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
BJT.KOEL.KOEL.GOLD-2,Bonjour Tee-Koel Blue-2,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
BJT.KOEL.KOEL.GOLD-4,Bonjour Tee-Koel Blue-4,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
BJT.KOEL.KOEL.GOLD-6,Bonjour Tee-Koel Blue-6,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
BJT.KOEL.KOEL.GOLD-8,Bonjour Tee-Koel Blue-8,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
BJT.KOEL.KOEL.GOLD-10,Bonjour Tee-Koel Blue-10,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",0,yoga apparel
BJT.KOEL.KOEL.GOLD-12,Bonjour Tee-Koel Blue-12,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",0,yoga apparel
BJT.EVAV.EVAV.GOLD-2,Bonjour Tee-Everest Avalanche-2,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
BJT.EVAV.EVAV.GOLD-4,Bonjour Tee-Everest Avalanche-4,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
BJT.EVAV.EVAV.GOLD-6,Bonjour Tee-Everest Avalanche-6,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",0,yoga apparel
BJT.EVAV.EVAV.GOLD-8,Bonjour Tee-Everest Avalanche-8,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
BJT.EVAV.EVAV.GOLD-10,Bonjour Tee-Everest Avalanche-10,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",0,yoga apparel
BJT.EVAV.EVAV.GOLD-12,Bonjour Tee-Everest Avalanche-12,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
BJT.EVAV.EVAV.GOLD-14,Bonjour Tee-Everest Avalanche-14,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
BJT.EVAV.EVAV.GOLD-16,Bonjour Tee-Everest Avalanche-16,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
BJT.EVAV.EVAV.GOLD-18,Bonjour Tee-Everest Avalanche-18,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
BJT.ANDG.ANDG.GOLD-2,Bonjour Tee-Andaman Green-2,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",0,yoga apparel
BJT.ANDG.ANDG.GOLD-4,Bonjour Tee-Andaman Green-4,65,"Our signature women’s short sleeve, the Bonjour Tee is ready to greet the day in style.  Breathable and airy Koura 24 fabric is as soft as your favorite cotton t-shirt, but has the antimicrobial and sweat wicking power of performance fabric. A soft-scooped neckline and feminine sleeves give this top a sophisticated and versatile look, while a subtle stitch down the center back elongates the torso. Pairing just as well with pencil skirts or yoga crops, the Bonjour tee is perfect for long flights, long meetings and long runs. Say hello to your newest wardrobe staple. ",1,yoga apparel
